,Unnamed: 0,id_EXIST,lang,tweet,hard_label_task1,soft_label_task1,original
95,200096,200096,en,<x> <prop> <noun> let <right_single_quote> look retweetsnintendo switchsportsnotallmenwow <right_single_quote> really hit hard social commentary could keep stop front honest yourself <left_double_quote> still figure thing <right_double_quote> truthful thing <right_single_quote> ever say,0,0.3333333333333333,@MaryBurtty @DurgeDiggler @Yascha_Mounk let’s look at your retweets:nintendo switchsportsnotallmenwow you’re really hitting hard on the social commentary! how could i keep up?stop fronting and just be honest with yourself. “still figuring things out” is the only truthful thing you’ve ever said.
96,200097,200097,en,<noun> #allen need step game #notallmen trust keep behaviour checked chuck like decent ish human 51+ year despite many many instance sober legal frame mind <eclipses>,0,0.1666666666666667,"@Kon__K #AllMen need to step up their game because #NotAllMen can be trusted to keep their own behaviour in check.If a schmuck like me can be a decent(ish) human being for 51+ years despite many, MANY instances of not being sober and/or in a legal frame of mind, you can do it too..."
97,200098,200098,en,the #notallmen tag currently trend nl i know men check hard trust men men know well random stranger force onto touch without consentjust put there watch video below <url>,1,1.0,"The #notallmen tag is currently trending in NL. I know it's not all men, but it is heckin' hard to trust men when you've had men you know as well as random strangers force themselves onto you or touch you without consent.Just putting it out there. Watch the video below. https://t.co/3uS00j158m"
98,200099,200099,en,this #notallmen suck dc treat every gun like <right_single_quote> load treat every man like might strange you simple that <url>,1,0.8333333333333334,This is why #notallmen can suck a d*ck. Treat every gun like it’s loaded and treat every man like he might strangle you. Simple as that. https://t.co/yoDzZjL7zT
99,200100,200100,en,<adv> <prop> <noun> <adp> <noun> <noun> <person> <noun> <org> <punct> <prop> <adp> <prop> <prop> <noun> <noun> <prop> say transwomen inherently sexually violent men #notallmen remember it be say risk woman tw risk male sort out,1,0.6666666666666666,"@ShapiroTattoo @Tachardiella @Alex37731 @d_uxbal @Howlark1 @materialsister @exploneuro @NeasaEdmunds @toriajayne @PennyRed @CaroleVivienne @Warren_Whitmore @DanThaddeus @HermionePankhu2 @janeclarejones @SamBarber1910 @Docstockk this is not saying that all transwomen are inherently sexually violent, any more than all men are (#NotAllMen, remember?). It IS to say that the risks to women from TW are the same as the risks from all males. Sort yourself out."
100,200101,200101,en,<org> there absolutely many wrong thing patriarch <right_single_quote> reduce <left_single_quote> physical strength <right_single_quote> patriarch umbrella term superiority lot toxic way also <right_single_quote> fallacious say <left_single_quote> men always physically strong <right_single_quote> want <left_single_quote> academic <right_single_quote> like,1,0.6666666666666666,@chukaobi There are absolutely many wrong things about patriarchy and we can’t reduce it to ‘physical strength’. Patriarchy is an umbrella term for superiority in a lot of toxic ways. Also it’s fallacious to say ‘men will always be physically stronger’ if we want to be ‘academic’ like that
101,200102,200102,en,an excellent thread patriarch reform mens souls damage live <url>,0,0.3333333333333333,An excellent thread on how the patriarchy deforms men's souls and damages their lives. https://t.co/hQ16C565CT
102,200103,200103,en,okay two woman say <left_double_quote> fuck patriarch <left_double_quote> <eclipses> would actually sexy,1,1.0,"okay but what if it was two women saying ""fuck the patriarchy""... that would actually be so sexy of them"
103,200104,200104,en,toss car key fuck patriarch pee stain ground,0,0.1666666666666667,you were tossing me the car keys fuck the patriarchy pee stain on the ground
104,200105,200105,en,rep anna press dma claim recent #abortionbans root patriarch #whitesupremacy conservative activist ryan girdusky point nearly nation africa ban abortion <left_double_quote> be prowhite supremacy <right_double_quote> ask,0,0.5,"Rep. Ayanna Pressley, D-MA, claimed that recent #abortionbans are rooted in a patriarchy and #whitesupremacy. Conservative activist Ryan Girdusky pointed out that nearly all of the nations in Africa ban abortion. ""Are they pro-white supremacy?” he asked."
105,200106,200106,en,you be toss me the car key fuck the patriarch <url>,1,0.6666666666666666,YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K
106,200107,200107,en,<prop> patriarch sit intersection control woman property amp war explain non discrimination base <left_double_quote> gender <right_double_quote> protect woman #rapeculture <url>,1,0.6666666666666666,"@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2"
107,200108,200108,en,<person> down patriarch healthcare industry ohare allow say male female now i think transphobicface roll eye,1,0.6666666666666666,@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄
108,200109,200109,en,<gpe> blackness shield men protect criticism especially men ignorant patriarch non white country female baby abort china woman isolate menstruation hut breast grow fm poc know sex be,1,1.0,@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.
109,200110,200110,en,also dump tell radical love calm positively defeat populist nostalgic paternalistic strongman politics a culture shape patriarch machismo consider love positively masculine strong they belong church convent,1,0.5,"Also, dump those who tell you that radical love and calm positivity will defeat populist, nostalgic, paternalistic, and strongman politics. A culture shaped by patriarchy and machismo doesn't consider love and positivity masculine or strong. They belong in churches and convents."
110,200111,200111,en,<adj> <verb> <noun> <noun> <gpe> <num> <x> <noun> <num> <prop> <noun> <prop> <adj> <org> <org> <verb> <noun> <punct> <org> <prop> <org> <noun> because bronze age tribal patriarch good model modern technological society right <url>,1,0.5,"@SusanLynch22 @jgindel @ResisterSis20 @momsbsm1 @Headerop1 @yoksig @jkf3500 @DearAuntCrabby @embeessem @CheckBalance7 @P4boxers @openpodbaydoor_ @ZEphotographic @KendraDrake94 @HickoryFlatG8r @McFaul @skewermann @SuzieBird4 @Suzyqfit4u @LightfootInHwd @katalva3 @HeathenResister Because a bronze age tribal patriarchy is a good model for a modern, technological society, right? https://t.co/Nria61qXiC"
111,200112,200112,en,<org> <verb> yes because control supply sex good thing ya heathensno one happy open sex easy woman patriarch i <right_single_quote> tell much,1,1.0,"@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much."
112,200113,200113,en,patriarch appoints relatively conformity woman post <left_double_quote> assistant oppression <left_double_quote> <left_double_quote> personal secretary chief patriarch <left_double_quote> feel value important system build dehumanization this best see traditional indian family2 7,1,0.6666666666666666,"Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7"
113,200114,200114,en,transphobes weak cowardly instead go real misogyny amp patriarch resort target different vulnerable group become abuser order feel powerful i see you the bully become bully cool look <url>,1,0.6666666666666666,"Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L"
114,200115,200115,en,id <right_single_quote> different maybe due grain patriarch something i use tell bm i <right_single_quote> love watch fuck girl another nigra hell nah <url>,1,0.6666666666666666,"Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC"
115,200116,200116,en,<noun> <left_double_quote> youre god father or bos <left_double_quote> ah yes three gender social summary universal history the primitive code earth despotic overcome whose royal incest establishes patriarch civilized capitalist machine,0,0.1666666666666667,"@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine"
